precinct_id,candidate_id,vote_count,source_id
OPPID:776188854,OPCID:734746160,815,OPSRCID:244272509
OPPID:776188854,OPCID:209765575,361,OPSRCID:244272509
OPPID:776188854,OPCID:440837476,10,OPSRCID:244272509
OPPID:776188854,OPCID:132845751,819,OPSRCID:244272509
OPPID:776188854,OPCID:123968184,369,OPSRCID:244272509
OPPID:776188854,OPCID:127322286,822,OPSRCID:244272509
OPPID:776188854,OPCID:797444855,359,OPSRCID:244272509
OPPID:776188854,OPCID:109883727,1345,OPSRCID:244272509
OPPID:776188854,OPCID:681337223,665,OPSRCID:244272509
OPPID:776188854,OPCID:837106430,50,OPSRCID:244272509
OPPID:776188854,OPCID:332571831,872,OPSRCID:244272509
OPPID:776188854,OPCID:553244221,0,OPSRCID:244272509
OPPID:776188854,OPCID:879378296,0,OPSRCID:244272509
OPPID:776188854,OPCID:131182305,1302,OPSRCID:244272509
OPPID:776188854,OPCID:666537775,682,OPSRCID:244272509
OPPID:776188854,OPCID:338039615,0,OPSRCID:244272509
OPPID:776188854,OPCID:920017699,1104,OPSRCID:244272509
OPPID:776188854,OPCID:570178216,457,OPSRCID:244272509
OPPID:776188854,OPCID:632374341,12,OPSRCID:244272509
OPPID:523783584,OPCID:874747711,169,OPSRCID:244272509
OPPID:523783584,OPCID:345631564,5,OPSRCID:244272509
OPPID:523783584,OPCID:960954509,296,OPSRCID:244272509
OPPID:523783584,OPCID:734746160,123,OPSRCID:244272509
OPPID:523783584,OPCID:209765575,218,OPSRCID:244272509
OPPID:523783584,OPCID:440837476,5,OPSRCID:244272509
OPPID:523783584,OPCID:132845751,114,OPSRCID:244272509
OPPID:523783584,OPCID:123968184,227,OPSRCID:244272509
OPPID:523783584,OPCID:127322286,120,OPSRCID:244272509
OPPID:523783584,OPCID:797444855,220,OPSRCID:244272509
OPPID:523783584,OPCID:109883727,208,OPSRCID:244272509
OPPID:523783584,OPCID:681337223,368,OPSRCID:244272509
OPPID:523783584,OPCID:837106430,26,OPSRCID:244272509
OPPID:523783584,OPCID:332571831,218,OPSRCID:244272509
OPPID:523783584,OPCID:553244221,1,OPSRCID:244272509
OPPID:523783584,OPCID:879378296,0,OPSRCID:244272509
OPPID:523783584,OPCID:131182305,212,OPSRCID:244272509
OPPID:523783584,OPCID:666537775,382,OPSRCID:244272509
OPPID:523783584,OPCID:338039615,0,OPSRCID:244272509
OPPID:523783584,OPCID:920017699,161,OPSRCID:244272509
OPPID:523783584,OPCID:570178216,302,OPSRCID:244272509
OPPID:523783584,OPCID:632374341,7,OPSRCID:244272509
OPPID:263190758,OPCID:874747711,288,OPSRCID:244272509
OPPID:263190758,OPCID:345631564,8,OPSRCID:244272509
OPPID:263190758,OPCID:960954509,462,OPSRCID:244272509
OPPID:263190758,OPCID:734746160,227,OPSRCID:244272509
OPPID:263190758,OPCID:209765575,399,OPSRCID:244272509
OPPID:263190758,OPCID:440837476,7,OPSRCID:244272509
OPPID:263190758,OPCID:132845751,223,OPSRCID:244272509
OPPID:263190758,OPCID:123968184,408,OPSRCID:244272509
OPPID:263190758,OPCID:127322286,226,OPSRCID:244272509
OPPID:263190758,OPCID:797444855,400,OPSRCID:244272509
OPPID:263190758,OPCID:109883727,396,OPSRCID:244272509
OPPID:263190758,OPCID:681337223,606,OPSRCID:244272509
OPPID:263190758,OPCID:837106430,23,OPSRCID:244272509
OPPID:263190758,OPCID:332571831,355,OPSRCID:244272509
OPPID:263190758,OPCID:553244221,0,OPSRCID:244272509
OPPID:263190758,OPCID:879378296,0,OPSRCID:244272509
OPPID:263190758,OPCID:131182305,378,OPSRCID:244272509
OPPID:263190758,OPCID:666537775,611,OPSRCID:244272509
OPPID:263190758,OPCID:338039615,0,OPSRCID:244272509
OPPID:263190758,OPCID:920017699,284,OPSRCID:244272509
OPPID:263190758,OPCID:570178216,471,OPSRCID:244272509
OPPID:263190758,OPCID:632374341,5,OPSRCID:244272509
OPPID:871784431,OPCID:874747711,164,OPSRCID:244272509
OPPID:871784431,OPCID:345631564,1,OPSRCID:244272509
OPPID:871784431,OPCID:960954509,49,OPSRCID:244272509
OPPID:871784431,OPCID:734746160,99,OPSRCID:244272509
OPPID:871784431,OPCID:209765575,42,OPSRCID:244272509
OPPID:871784431,OPCID:440837476,3,OPSRCID:244272509
OPPID:871784431,OPCID:132845751,102,OPSRCID:244272509
OPPID:871784431,OPCID:123968184,42,OPSRCID:244272509
OPPID:871784431,OPCID:127322286,102,OPSRCID:244272509
OPPID:871784431,OPCID:797444855,42,OPSRCID:244272509
OPPID:871784431,OPCID:109883727,193,OPSRCID:244272509
OPPID:871784431,OPCID:681337223,78,OPSRCID:244272509
OPPID:871784431,OPCID:837106430,10,OPSRCID:244272509
OPPID:871784431,OPCID:332571831,115,OPSRCID:244272509
OPPID:871784431,OPCID:553244221,1,OPSRCID:244272509
OPPID:871784431,OPCID:879378296,0,OPSRCID:244272509
OPPID:871784431,OPCID:131182305,203,OPSRCID:244272509
OPPID:871784431,OPCID:666537775,76,OPSRCID:244272509
OPPID:871784431,OPCID:338039615,0,OPSRCID:244272509
OPPID:871784431,OPCID:920017699,162,OPSRCID:244272509
OPPID:871784431,OPCID:570178216,50,OPSRCID:244272509
OPPID:871784431,OPCID:632374341,1,OPSRCID:244272509
OPPID:856419958,OPCID:874747711,182,OPSRCID:244272509
OPPID:856419958,OPCID:345631564,3,OPSRCID:244272509
OPPID:856419958,OPCID:960954509,17,OPSRCID:244272509
OPPID:856419958,OPCID:734746160,135,OPSRCID:244272509
OPPID:856419958,OPCID:209765575,13,OPSRCID:244272509
OPPID:856419958,OPCID:440837476,2,OPSRCID:244272509
OPPID:856419958,OPCID:132845751,134,OPSRCID:244272509
OPPID:856419958,OPCID:123968184,11,OPSRCID:244272509
OPPID:856419958,OPCID:127322286,134,OPSRCID:244272509
OPPID:856419958,OPCID:797444855,16,OPSRCID:244272509
OPPID:856419958,OPCID:109883727,233,OPSRCID:244272509
OPPID:856419958,OPCID:681337223,12,OPSRCID:244272509
OPPID:856419958,OPCID:837106430,6,OPSRCID:244272509
OPPID:856419958,OPCID:332571831,137,OPSRCID:244272509
OPPID:856419958,OPCID:553244221,1,OPSRCID:244272509
OPPID:856419958,OPCID:879378296,0,OPSRCID:244272509
OPPID:856419958,OPCID:131182305,208,OPSRCID:244272509
OPPID:856419958,OPCID:666537775,25,OPSRCID:244272509
OPPID:856419958,OPCID:338039615,2,OPSRCID:244272509
OPPID:856419958,OPCID:920017699,182,OPSRCID:244272509
OPPID:856419958,OPCID:570178216,11,OPSRCID:244272509
OPPID:856419958,OPCID:632374341,2,OPSRCID:244272509
OPPID:634627572,OPCID:874747711,178,OPSRCID:244272509
OPPID:634627572,OPCID:345631564,6,OPSRCID:244272509
OPPID:634627572,OPCID:960954509,154,OPSRCID:244272509
OPPID:634627572,OPCID:734746160,135,OPSRCID:244272509
OPPID:634627572,OPCID:209765575,175,OPSRCID:244272509
OPPID:634627572,OPCID:440837476,3,OPSRCID:244272509
OPPID:634627572,OPCID:132845751,131,OPSRCID:244272509
OPPID:634627572,OPCID:123968184,175,OPSRCID:244272509
OPPID:634627572,OPCID:127322286,130,OPSRCID:244272509
OPPID:634627572,OPCID:797444855,174,OPSRCID:244272509
OPPID:634627572,OPCID:109883727,250,OPSRCID:244272509
OPPID:634627572,OPCID:681337223,215,OPSRCID:244272509
OPPID:634627572,OPCID:837106430,7,OPSRCID:244272509
OPPID:634627572,OPCID:332571831,234,OPSRCID:244272509
OPPID:634627572,OPCID:553244221,3,OPSRCID:244272509
OPPID:634627572,OPCID:879378296,0,OPSRCID:244272509
OPPID:634627572,OPCID:131182305,232,OPSRCID:244272509
OPPID:634627572,OPCID:666537775,217,OPSRCID:244272509
OPPID:634627572,OPCID:338039615,2,OPSRCID:244272509
OPPID:634627572,OPCID:920017699,173,OPSRCID:244272509
OPPID:634627572,OPCID:570178216,157,OPSRCID:244272509
OPPID:634627572,OPCID:632374341,3,OPSRCID:244272509
OPPID:133486662,OPCID:874747711,234,OPSRCID:244272509
OPPID:133486662,OPCID:345631564,8,OPSRCID:244272509
OPPID:133486662,OPCID:960954509,83,OPSRCID:244272509
OPPID:133486662,OPCID:734746160,171,OPSRCID:244272509
OPPID:133486662,OPCID:209765575,95,OPSRCID:244272509
OPPID:133486662,OPCID:440837476,2,OPSRCID:244272509
OPPID:133486662,OPCID:132845751,172,OPSRCID:244272509
OPPID:133486662,OPCID:123968184,93,OPSRCID:244272509
OPPID:133486662,OPCID:127322286,171,OPSRCID:244272509
OPPID:133486662,OPCID:797444855,95,OPSRCID:244272509
OPPID:133486662,OPCID:109883727,296,OPSRCID:244272509
OPPID:133486662,OPCID:681337223,95,OPSRCID:244272509
OPPID:133486662,OPCID:837106430,7,OPSRCID:244272509
OPPID:133486662,OPCID:332571831,235,OPSRCID:244272509
OPPID:133486662,OPCID:553244221,3,OPSRCID:244272509
OPPID:133486662,OPCID:879378296,0,OPSRCID:244272509
OPPID:133486662,OPCID:131182305,274,OPSRCID:244272509
OPPID:133486662,OPCID:666537775,89,OPSRCID:244272509
OPPID:133486662,OPCID:338039615,2,OPSRCID:244272509
OPPID:133486662,OPCID:920017699,233,OPSRCID:244272509
OPPID:133486662,OPCID:570178216,89,OPSRCID:244272509
OPPID:133486662,OPCID:632374341,2,OPSRCID:244272509
OPPID:467105450,OPCID:874747711,189,OPSRCID:244272509
OPPID:467105450,OPCID:345631564,4,OPSRCID:244272509
OPPID:467105450,OPCID:960954509,18,OPSRCID:244272509
OPPID:467105450,OPCID:734746160,146,OPSRCID:244272509
OPPID:467105450,OPCID:209765575,21,OPSRCID:244272509
OPPID:467105450,OPCID:440837476,8,OPSRCID:244272509
OPPID:467105450,OPCID:132845751,152,OPSRCID:244272509
OPPID:467105450,OPCID:123968184,14,OPSRCID:244272509
OPPID:467105450,OPCID:127322286,148,OPSRCID:244272509
OPPID:467105450,OPCID:797444855,23,OPSRCID:244272509
OPPID:467105450,OPCID:109883727,243,OPSRCID:244272509
OPPID:467105450,OPCID:681337223,14,OPSRCID:244272509
OPPID:467105450,OPCID:837106430,6,OPSRCID:244272509
OPPID:467105450,OPCID:332571831,155,OPSRCID:244272509
OPPID:467105450,OPCID:553244221,4,OPSRCID:244272509
OPPID:467105450,OPCID:879378296,0,OPSRCID:244272509
OPPID:467105450,OPCID:131182305,224,OPSRCID:244272509
OPPID:467105450,OPCID:666537775,26,OPSRCID:244272509
OPPID:467105450,OPCID:338039615,3,OPSRCID:244272509
OPPID:467105450,OPCID:920017699,190,OPSRCID:244272509
OPPID:467105450,OPCID:570178216,13,OPSRCID:244272509
OPPID:467105450,OPCID:632374341,4,OPSRCID:244272509
OPPID:441002404,OPCID:874747711,118,OPSRCID:244272509
OPPID:441002404,OPCID:345631564,3,OPSRCID:244272509
OPPID:441002404,OPCID:960954509,139,OPSRCID:244272509
OPPID:441002404,OPCID:734746160,105,OPSRCID:244272509
OPPID:441002404,OPCID:209765575,147,OPSRCID:244272509
OPPID:441002404,OPCID:440837476,3,OPSRCID:244272509
OPPID:441002404,OPCID:132845751,105,OPSRCID:244272509
OPPID:441002404,OPCID:123968184,151,OPSRCID:244272509
OPPID:441002404,OPCID:127322286,111,OPSRCID:244272509
OPPID:441002404,OPCID:797444855,147,OPSRCID:244272509
OPPID:441002404,OPCID:109883727,161,OPSRCID:244272509
OPPID:441002404,OPCID:681337223,184,OPSRCID:244272509
OPPID:441002404,OPCID:837106430,20,OPSRCID:244272509
OPPID:441002404,OPCID:332571831,169,OPSRCID:244272509
OPPID:441002404,OPCID:553244221,3,OPSRCID:244272509
OPPID:441002404,OPCID:879378296,0,OPSRCID:244272509
OPPID:441002404,OPCID:131182305,150,OPSRCID:244272509
OPPID:441002404,OPCID:666537775,180,OPSRCID:244272509
OPPID:441002404,OPCID:338039615,1,OPSRCID:244272509
OPPID:441002404,OPCID:920017699,114,OPSRCID:244272509
OPPID:441002404,OPCID:570178216,146,OPSRCID:244272509
OPPID:441002404,OPCID:632374341,2,OPSRCID:244272509
OPPID:793444856,OPCID:874747711,133,OPSRCID:244272509
OPPID:793444856,OPCID:345631564,3,OPSRCID:244272509
OPPID:793444856,OPCID:960954509,158,OPSRCID:244272509
OPPID:793444856,OPCID:734746160,116,OPSRCID:244272509
OPPID:793444856,OPCID:209765575,205,OPSRCID:244272509
OPPID:793444856,OPCID:440837476,4,OPSRCID:244272509
OPPID:793444856,OPCID:132845751,124,OPSRCID:244272509
OPPID:793444856,OPCID:123968184,201,OPSRCID:244272509
OPPID:793444856,OPCID:127322286,122,OPSRCID:244272509
OPPID:793444856,OPCID:797444855,204,OPSRCID:244272509
OPPID:793444856,OPCID:109883727,153,OPSRCID:244272509
OPPID:793444856,OPCID:681337223,209,OPSRCID:244272509
OPPID:793444856,OPCID:837106430,12,OPSRCID:244272509
OPPID:793444856,OPCID:332571831,269,OPSRCID:244272509
OPPID:793444856,OPCID:553244221,0,OPSRCID:244272509
OPPID:793444856,OPCID:879378296,0,OPSRCID:244272509
OPPID:793444856,OPCID:131182305,146,OPSRCID:244272509
OPPID:793444856,OPCID:666537775,209,OPSRCID:244272509
OPPID:793444856,OPCID:338039615,0,OPSRCID:244272509
OPPID:793444856,OPCID:920017699,126,OPSRCID:244272509
OPPID:793444856,OPCID:570178216,165,OPSRCID:244272509
OPPID:793444856,OPCID:632374341,2,OPSRCID:244272509
OPPID:811536766,OPCID:874747711,142,OPSRCID:244272509
OPPID:811536766,OPCID:345631564,4,OPSRCID:244272509
OPPID:811536766,OPCID:960954509,61,OPSRCID:244272509
OPPID:811536766,OPCID:734746160,114,OPSRCID:244272509
OPPID:811536766,OPCID:209765575,65,OPSRCID:244272509
OPPID:811536766,OPCID:440837476,4,OPSRCID:244272509
OPPID:811536766,OPCID:132845751,116,OPSRCID:244272509
OPPID:811536766,OPCID:123968184,64,OPSRCID:244272509
OPPID:811536766,OPCID:127322286,114,OPSRCID:244272509
OPPID:811536766,OPCID:797444855,68,OPSRCID:244272509
OPPID:811536766,OPCID:109883727,213,OPSRCID:244272509
OPPID:811536766,OPCID:681337223,79,OPSRCID:244272509
OPPID:811536766,OPCID:837106430,5,OPSRCID:244272509
OPPID:811536766,OPCID:332571831,162,OPSRCID:244272509
OPPID:811536766,OPCID:553244221,0,OPSRCID:244272509
OPPID:811536766,OPCID:879378296,0,OPSRCID:244272509
OPPID:811536766,OPCID:131182305,195,OPSRCID:244272509
OPPID:811536766,OPCID:666537775,94,OPSRCID:244272509
OPPID:811536766,OPCID:338039615,0,OPSRCID:244272509
OPPID:811536766,OPCID:920017699,142,OPSRCID:244272509
OPPID:811536766,OPCID:570178216,63,OPSRCID:244272509
OPPID:811536766,OPCID:632374341,0,OPSRCID:244272509
OPPID:433638943,OPCID:874747711,486,OPSRCID:244272509
OPPID:433638943,OPCID:345631564,12,OPSRCID:244272509
OPPID:433638943,OPCID:960954509,745,OPSRCID:244272509
OPPID:433638943,OPCID:734746160,378,OPSRCID:244272509
OPPID:433638943,OPCID:209765575,654,OPSRCID:244272509
OPPID:433638943,OPCID:440837476,5,OPSRCID:244272509
OPPID:433638943,OPCID:132845751,360,OPSRCID:244272509
OPPID:433638943,OPCID:123968184,666,OPSRCID:244272509
OPPID:433638943,OPCID:127322286,368,OPSRCID:244272509
OPPID:433638943,OPCID:797444855,663,OPSRCID:244272509
OPPID:433638943,OPCID:109883727,521,OPSRCID:244272509
OPPID:433638943,OPCID:681337223,937,OPSRCID:244272509
OPPID:433638943,OPCID:837106430,52,OPSRCID:244272509
OPPID:433638943,OPCID:332571831,366,OPSRCID:244272509
OPPID:433638943,OPCID:553244221,655,OPSRCID:244272509
OPPID:433638943,OPCID:879378296,0,OPSRCID:244272509
OPPID:433638943,OPCID:131182305,384,OPSRCID:244272509
OPPID:433638943,OPCID:666537775,1017,OPSRCID:244272509
OPPID:433638943,OPCID:338039615,43,OPSRCID:244272509
OPPID:433638943,OPCID:920017699,448,OPSRCID:244272509
OPPID:433638943,OPCID:570178216,796,OPSRCID:244272509
OPPID:433638943,OPCID:632374341,0,OPSRCID:244272509
OPPID:628164208,OPCID:874747711,540,OPSRCID:244272509
OPPID:628164208,OPCID:345631564,10,OPSRCID:244272509
OPPID:628164208,OPCID:960954509,598,OPSRCID:244272509
OPPID:628164208,OPCID:734746160,419,OPSRCID:244272509
OPPID:628164208,OPCID:209765575,548,OPSRCID:244272509
OPPID:628164208,OPCID:440837476,10,OPSRCID:244272509
OPPID:628164208,OPCID:132845751,413,OPSRCID:244272509
OPPID:628164208,OPCID:123968184,556,OPSRCID:244272509
OPPID:628164208,OPCID:127322286,408,OPSRCID:244272509
OPPID:628164208,OPCID:797444855,560,OPSRCID:244272509
OPPID:628164208,OPCID:109883727,593,OPSRCID:244272509
OPPID:628164208,OPCID:681337223,704,OPSRCID:244272509
OPPID:628164208,OPCID:837106430,45,OPSRCID:244272509
OPPID:628164208,OPCID:332571831,408,OPSRCID:244272509
OPPID:628164208,OPCID:553244221,552,OPSRCID:244272509
OPPID:628164208,OPCID:879378296,0,OPSRCID:244272509
OPPID:628164208,OPCID:131182305,452,OPSRCID:244272509
OPPID:628164208,OPCID:666537775,835,OPSRCID:244272509
OPPID:628164208,OPCID:338039615,19,OPSRCID:244272509
OPPID:628164208,OPCID:920017699,505,OPSRCID:244272509
OPPID:628164208,OPCID:570178216,643,OPSRCID:244272509
OPPID:628164208,OPCID:632374341,0,OPSRCID:244272509
OPPID:750288969,OPCID:874747711,686,OPSRCID:244272509
OPPID:750288969,OPCID:345631564,4,OPSRCID:244272509
OPPID:750288969,OPCID:960954509,349,OPSRCID:244272509
OPPID:750288969,OPCID:734746160,548,OPSRCID:244272509
OPPID:750288969,OPCID:209765575,325,OPSRCID:244272509
OPPID:750288969,OPCID:440837476,5,OPSRCID:244272509
OPPID:750288969,OPCID:132845751,533,OPSRCID:244272509
OPPID:750288969,OPCID:123968184,338,OPSRCID:244272509
OPPID:750288969,OPCID:127322286,544,OPSRCID:244272509
OPPID:750288969,OPCID:797444855,335,OPSRCID:244272509
OPPID:750288969,OPCID:109883727,819,OPSRCID:244272509
OPPID:750288969,OPCID:681337223,448,OPSRCID:244272509
OPPID:750288969,OPCID:837106430,22,OPSRCID:244272509
OPPID:750288969,OPCID:332571831,548,OPSRCID:244272509
OPPID:750288969,OPCID:553244221,325,OPSRCID:244272509
OPPID:750288969,OPCID:879378296,0,OPSRCID:244272509
OPPID:750288969,OPCID:131182305,675,OPSRCID:244272509
OPPID:750288969,OPCID:666537775,534,OPSRCID:244272509
OPPID:750288969,OPCID:338039615,39,OPSRCID:244272509
OPPID:750288969,OPCID:920017699,655,OPSRCID:244272509
OPPID:750288969,OPCID:570178216,387,OPSRCID:244272509
OPPID:750288969,OPCID:632374341,0,OPSRCID:244272509
OPPID:384195800,OPCID:874747711,554,OPSRCID:244272509
OPPID:384195800,OPCID:345631564,12,OPSRCID:244272509
OPPID:384195800,OPCID:960954509,427,OPSRCID:244272509
OPPID:384195800,OPCID:734746160,389,OPSRCID:244272509
OPPID:384195800,OPCID:209765575,438,OPSRCID:244272509
OPPID:384195800,OPCID:440837476,6,OPSRCID:244272509
OPPID:384195800,OPCID:132845751,377,OPSRCID:244272509
OPPID:384195800,OPCID:123968184,449,OPSRCID:244272509
OPPID:384195800,OPCID:127322286,382,OPSRCID:244272509
OPPID:384195800,OPCID:797444855,444,OPSRCID:244272509
OPPID:384195800,OPCID:109883727,610,OPSRCID:244272509
OPPID:384195800,OPCID:681337223,571,OPSRCID:244272509
OPPID:384195800,OPCID:837106430,40,OPSRCID:244272509
OPPID:384195800,OPCID:332571831,390,OPSRCID:244272509
OPPID:384195800,OPCID:553244221,440,OPSRCID:244272509
OPPID:384195800,OPCID:879378296,0,OPSRCID:244272509
OPPID:384195800,OPCID:131182305,452,OPSRCID:244272509
OPPID:384195800,OPCID:666537775,708,OPSRCID:244272509
OPPID:384195800,OPCID:338039615,29,OPSRCID:244272509
OPPID:384195800,OPCID:920017699,506,OPSRCID:244272509
OPPID:384195800,OPCID:570178216,489,OPSRCID:244272509
OPPID:384195800,OPCID:632374341,0,OPSRCID:244272509
OPPID:347558832,OPCID:874747711,1581,OPSRCID:244272509
OPPID:347558832,OPCID:345631564,56,OPSRCID:244272509
OPPID:347558832,OPCID:960954509,658,OPSRCID:244272509
OPPID:347558832,OPCID:734746160,1153,OPSRCID:244272509
OPPID:347558832,OPCID:209765575,613,OPSRCID:244272509
OPPID:347558832,OPCID:440837476,22,OPSRCID:244272509
OPPID:347558832,OPCID:132845751,1144,OPSRCID:244272509
OPPID:347558832,OPCID:123968184,642,OPSRCID:244272509
OPPID:347558832,OPCID:127322286,1135,OPSRCID:244272509
OPPID:347558832,OPCID:797444855,645,OPSRCID:244272509
OPPID:347558832,OPCID:109883727,1546,OPSRCID:244272509
OPPID:347558832,OPCID:681337223,798,OPSRCID:244272509
OPPID:347558832,OPCID:837106430,174,OPSRCID:244272509
OPPID:347558832,OPCID:332571831,1418,OPSRCID:244272509
OPPID:347558832,OPCID:553244221,0,OPSRCID:244272509
OPPID:347558832,OPCID:879378296,0,OPSRCID:244272509
OPPID:347558832,OPCID:131182305,1745,OPSRCID:244272509
OPPID:347558832,OPCID:666537775,0,OPSRCID:244272509
OPPID:347558832,OPCID:338039615,0,OPSRCID:244272509
OPPID:347558832,OPCID:920017699,1519,OPSRCID:244272509
OPPID:347558832,OPCID:570178216,713,OPSRCID:244272509
OPPID:347558832,OPCID:632374341,53,OPSRCID:244272509
OPPID:653223069,OPCID:874747711,1129,OPSRCID:244272509
OPPID:653223069,OPCID:345631564,31,OPSRCID:244272509
OPPID:653223069,OPCID:960954509,433,OPSRCID:244272509
OPPID:653223069,OPCID:734746160,843,OPSRCID:244272509
OPPID:653223069,OPCID:209765575,398,OPSRCID:244272509
OPPID:653223069,OPCID:440837476,10,OPSRCID:244272509
OPPID:653223069,OPCID:132845751,834,OPSRCID:244272509
OPPID:653223069,OPCID:123968184,408,OPSRCID:244272509
OPPID:653223069,OPCID:127322286,833,OPSRCID:244272509
OPPID:653223069,OPCID:797444855,407,OPSRCID:244272509
OPPID:653223069,OPCID:109883727,1109,OPSRCID:244272509
OPPID:653223069,OPCID:681337223,533,OPSRCID:244272509
OPPID:653223069,OPCID:837106430,117,OPSRCID:244272509
OPPID:653223069,OPCID:332571831,995,OPSRCID:244272509
OPPID:653223069,OPCID:553244221,0,OPSRCID:244272509
OPPID:653223069,OPCID:879378296,0,OPSRCID:244272509
OPPID:653223069,OPCID:131182305,1276,OPSRCID:244272509
OPPID:653223069,OPCID:666537775,0,OPSRCID:244272509
OPPID:653223069,OPCID:338039615,0,OPSRCID:244272509
OPPID:653223069,OPCID:920017699,1096,OPSRCID:244272509
OPPID:653223069,OPCID:570178216,463,OPSRCID:244272509
OPPID:653223069,OPCID:632374341,34,OPSRCID:244272509
OPPID:239291080,OPCID:874747711,1261,OPSRCID:244272509
OPPID:239291080,OPCID:345631564,44,OPSRCID:244272509
OPPID:239291080,OPCID:960954509,519,OPSRCID:244272509
OPPID:239291080,OPCID:734746160,1037,OPSRCID:244272509
OPPID:239291080,OPCID:209765575,544,OPSRCID:244272509
OPPID:239291080,OPCID:440837476,15,OPSRCID:244272509
OPPID:239291080,OPCID:132845751,1035,OPSRCID:244272509
OPPID:239291080,OPCID:123968184,549,OPSRCID:244272509
OPPID:239291080,OPCID:127322286,1034,OPSRCID:244272509
OPPID:239291080,OPCID:797444855,545,OPSRCID:244272509
OPPID:239291080,OPCID:109883727,1261,OPSRCID:244272509
OPPID:239291080,OPCID:681337223,601,OPSRCID:244272509
OPPID:239291080,OPCID:837106430,153,OPSRCID:244272509
OPPID:239291080,OPCID:332571831,1265,OPSRCID:244272509
OPPID:239291080,OPCID:553244221,0,OPSRCID:244272509
OPPID:239291080,OPCID:879378296,0,OPSRCID:244272509
OPPID:239291080,OPCID:131182305,1467,OPSRCID:244272509
OPPID:239291080,OPCID:666537775,0,OPSRCID:244272509
OPPID:239291080,OPCID:338039615,0,OPSRCID:244272509
OPPID:239291080,OPCID:920017699,1224,OPSRCID:244272509
OPPID:239291080,OPCID:570178216,566,OPSRCID:244272509
OPPID:239291080,OPCID:632374341,29,OPSRCID:244272509
OPPID:334339481,OPCID:874747711,1113,OPSRCID:244272509
OPPID:334339481,OPCID:345631564,45,OPSRCID:244272509
OPPID:334339481,OPCID:960954509,515,OPSRCID:244272509
OPPID:334339481,OPCID:734746160,803,OPSRCID:244272509
OPPID:334339481,OPCID:209765575,519,OPSRCID:244272509
OPPID:334339481,OPCID:440837476,13,OPSRCID:244272509
OPPID:334339481,OPCID:132845751,808,OPSRCID:244272509
OPPID:334339481,OPCID:123968184,519,OPSRCID:244272509
OPPID:334339481,OPCID:127322286,797,OPSRCID:244272509
OPPID:334339481,OPCID:797444855,531,OPSRCID:244272509
OPPID:334339481,OPCID:109883727,1044,OPSRCID:244272509
OPPID:334339481,OPCID:681337223,642,OPSRCID:244272509
OPPID:334339481,OPCID:837106430,116,OPSRCID:244272509
OPPID:334339481,OPCID:332571831,1026,OPSRCID:244272509
OPPID:334339481,OPCID:553244221,0,OPSRCID:244272509
OPPID:334339481,OPCID:879378296,0,OPSRCID:244272509
OPPID:334339481,OPCID:131182305,1232,OPSRCID:244272509
OPPID:334339481,OPCID:666537775,0,OPSRCID:244272509
OPPID:334339481,OPCID:338039615,0,OPSRCID:244272509
OPPID:334339481,OPCID:920017699,1076,OPSRCID:244272509
OPPID:334339481,OPCID:570178216,569,OPSRCID:244272509
OPPID:334339481,OPCID:632374341,29,OPSRCID:244272509
OPPID:554129686,OPCID:874747711,1109,OPSRCID:244272509
OPPID:554129686,OPCID:345631564,35,OPSRCID:244272509
OPPID:554129686,OPCID:960954509,442,OPSRCID:244272509
OPPID:554129686,OPCID:734746160,786,OPSRCID:244272509
OPPID:554129686,OPCID:209765575,398,OPSRCID:244272509
OPPID:554129686,OPCID:440837476,12,OPSRCID:244272509
OPPID:554129686,OPCID:132845751,785,OPSRCID:244272509
OPPID:554129686,OPCID:123968184,397,OPSRCID:244272509
OPPID:554129686,OPCID:127322286,768,OPSRCID:244272509
OPPID:554129686,OPCID:797444855,417,OPSRCID:244272509
OPPID:554129686,OPCID:109883727,1195,OPSRCID:244272509
OPPID:554129686,OPCID:681337223,547,OPSRCID:244272509
OPPID:554129686,OPCID:837106430,112,OPSRCID:244272509
OPPID:554129686,OPCID:332571831,961,OPSRCID:244272509
OPPID:554129686,OPCID:553244221,0,OPSRCID:244272509
OPPID:554129686,OPCID:879378296,0,OPSRCID:244272509
OPPID:554129686,OPCID:131182305,1343,OPSRCID:244272509
OPPID:554129686,OPCID:666537775,0,OPSRCID:244272509
OPPID:554129686,OPCID:338039615,0,OPSRCID:244272509
OPPID:554129686,OPCID:920017699,1083,OPSRCID:244272509
OPPID:554129686,OPCID:570178216,476,OPSRCID:244272509
OPPID:554129686,OPCID:632374341,25,OPSRCID:244272509
OPPID:171045842,OPCID:874747711,1187,OPSRCID:244272509
OPPID:171045842,OPCID:345631564,39,OPSRCID:244272509
OPPID:171045842,OPCID:960954509,460,OPSRCID:244272509
OPPID:171045842,OPCID:734746160,808,OPSRCID:244272509
OPPID:171045842,OPCID:209765575,407,OPSRCID:244272509
OPPID:171045842,OPCID:440837476,19,OPSRCID:244272509
OPPID:171045842,OPCID:132845751,802,OPSRCID:244272509
OPPID:171045842,OPCID:123968184,414,OPSRCID:244272509
OPPID:171045842,OPCID:127322286,782,OPSRCID:244272509
OPPID:171045842,OPCID:797444855,420,OPSRCID:244272509
OPPID:171045842,OPCID:109883727,1204,OPSRCID:244272509
OPPID:171045842,OPCID:681337223,587,OPSRCID:244272509
